GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Not Hispanic or Latino,Margin of Error; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino,Margin of Error; Total: - Hispanic or Latino
0500000US37043,37043,"Clay County, North Carolina",10656,*****,10340,*****,316,*****
0500000US37045,37045,"Cleveland County, North Carolina",97178,*****,94181,*****,2997,*****
0500000US37047,37047,"Columbus County, North Carolina",57230,*****,54496,*****,2734,*****
0500000US37049,37049,"Craven County, North Carolina",104450,*****,97207,*****,7243,*****
0500000US37051,37051,"Cumberland County, North Carolina",324603,*****,289865,*****,34738,*****
0500000US37053,37053,"Currituck County, North Carolina",24492,*****,23647,*****,845,*****
0500000US37055,37055,"Dare County, North Carolina",34863,*****,32481,*****,2382,*****
0500000US37057,37057,"Davidson County, North Carolina",163867,*****,153007,*****,10860,*****
0500000US37059,37059,"Davie County, North Carolina",41447,*****,38813,*****,2634,*****
0500000US37061,37061,"Duplin County, North Carolina",59453,*****,46826,*****,12627,*****
0500000US37063,37063,"Durham County, North Carolina",288817,*****,250049,*****,38768,*****
0500000US37065,37065,"Edgecombe County, North Carolina",55280,*****,53042,*****,2238,*****
0500000US37067,37067,"Forsyth County, North Carolina",361684,*****,316939,*****,44745,*****
0500000US37069,37069,"Franklin County, North Carolina",62296,*****,57383,*****,4913,*****
0500000US37071,37071,"Gaston County, North Carolina",209807,*****,196654,*****,13153,*****
0500000US37073,37073,"Gates County, North Carolina",11724,*****,11506,*****,218,*****
0500000US37075,37075,"Graham County, North Carolina",8700,*****,8572,92,128,92
0500000US37077,37077,"Granville County, North Carolina",58109,*****,53791,*****,4318,*****
0500000US37079,37079,"Greene County, North Carolina",21328,*****,18186,*****,3142,*****
0500000US37081,37081,"Guilford County, North Carolina",506763,*****,468556,*****,38207,*****
0500000US37083,37083,"Halifax County, North Carolina",53407,*****,52028,*****,1379,*****
0500000US37085,37085,"Harnett County, North Carolina",124320,*****,109779,*****,14541,*****
0500000US37087,37087,"Haywood County, North Carolina",59170,*****,57061,*****,2109,*****
0500000US37089,37089,"Henderson County, North Carolina",109719,*****,98905,*****,10814,*****
0500000US37091,37091,"Hertford County, North Carolina",24368,*****,23587,*****,781,*****
0500000US37093,37093,"Hoke County, North Carolina",51075,*****,44773,*****,6302,*****
0500000US37095,37095,"Hyde County, North Carolina",5693,*****,5389,179,304,179
0500000US37097,37097,"Iredell County, North Carolina",165066,*****,153230,*****,11836,*****
0500000US37099,37099,"Jackson County, North Carolina",40812,*****,38653,*****,2159,*****
0500000US37101,37101,"Johnston County, North Carolina",178396,*****,154907,*****,23489,*****
0500000US37103,37103,"Jones County, North Carolina",10166,*****,9742,*****,424,*****
0500000US37105,37105,"Lee County, North Carolina",59418,*****,47984,*****,11434,*****
0500000US37107,37107,"Lenoir County, North Carolina",58782,*****,54596,*****,4186,*****
0500000US37109,37109,"Lincoln County, North Carolina",79578,*****,73979,*****,5599,*****
0500000US37111,37111,"McDowell County, North Carolina",44961,*****,42430,*****,2531,*****
0500000US37113,37113,"Macon County, North Carolina",33919,*****,31666,*****,2253,*****
0500000US37115,37115,"Madison County, North Carolina",21027,*****,20531,*****,496,*****
0500000US37117,37117,"Martin County, North Carolina",23729,*****,22889,*****,840,*****
0500000US37119,37119,"Mecklenburg County, North Carolina",990288,*****,866317,*****,123971,*****
0500000US37121,37121,"Mitchell County, North Carolina",15330,*****,14631,*****,699,*****
0500000US37123,37123,"Montgomery County, North Carolina",27601,*****,23480,*****,4121,*****
0500000US37125,37125,"Moore County, North Carolina",91743,*****,86033,*****,5710,*****
0500000US37127,37127,"Nash County, North Carolina",94722,*****,88584,*****,6138,*****
0500000US37129,37129,"New Hanover County, North Carolina",213091,*****,201630,*****,11461,*****
0500000US37131,37131,"Northampton County, North Carolina",21011,*****,20620,*****,391,*****
0500000US37133,37133,"Onslow County, North Carolina",183753,*****,162405,*****,21348,*****
0500000US37135,37135,"Orange County, North Carolina",138644,*****,127138,*****,11506,*****
0500000US37137,37137,"Pamlico County, North Carolina",12982,*****,12543,*****,439,*****
0500000US37139,37139,"Pasquotank County, North Carolina",40018,*****,38219,*****,1799,*****
0500000US37141,37141,"Pender County, North Carolina",55166,*****,51705,*****,3461,*****
0500000US37143,37143,"Perquimans County, North Carolina",13498,*****,13190,*****,308,*****
0500000US37145,37145,"Person County, North Carolina",39262,*****,37608,*****,1654,*****
0500000US37147,37147,"Pitt County, North Carolina",173798,*****,163756,*****,10042,*****
0500000US37149,37149,"Polk County, North Carolina",20327,*****,19176,*****,1151,*****
0500000US37151,37151,"Randolph County, North Carolina",142370,*****,126823,*****,15547,*****
0500000US37153,37153,"Richmond County, North Carolina",46046,*****,43189,*****,2857,*****
0500000US37155,37155,"Robeson County, North Carolina",134871,*****,123843,*****,11028,*****
0500000US37157,37157,"Rockingham County, North Carolina",92300,*****,86889,*****,5411,*****
0500000US37159,37159,"Rowan County, North Carolina",138361,*****,127261,*****,11100,*****
0500000US37161,37161,"Rutherford County, North Carolina",66865,*****,64273,*****,2592,*****
0500000US37163,37163,"Sampson County, North Carolina",63873,*****,52437,*****,11436,*****
0500000US37165,37165,"Scotland County, North Carolina",35932,*****,34972,*****,960,*****
0500000US37167,37167,"Stanly County, North Carolina",60586,*****,58250,*****,2336,*****
0500000US37169,37169,"Stokes County, North Carolina",46661,*****,45350,*****,1311,*****
0500000US37171,37171,"Surry County, North Carolina",73170,*****,65821,*****,7349,*****
0500000US37173,37173,"Swain County, North Carolina",14163,*****,13821,172,342,172
0500000US37175,37175,"Transylvania County, North Carolina",32928,*****,31908,*****,1020,*****
0500000US37177,37177,"Tyrrell County, North Carolina",4152,*****,3749,179,403,179
0500000US37179,37179,"Union County, North Carolina",213422,*****,190412,*****,23010,*****
0500000US37181,37181,"Vance County, North Carolina",44829,*****,41662,*****,3167,*****
0500000US37183,37183,"Wake County, North Carolina",976019,*****,878976,*****,97043,*****
0500000US37185,37185,"Warren County, North Carolina",20468,*****,19696,*****,772,*****
0500000US37187,37187,"Washington County, North Carolina",12668,*****,12078,*****,590,*****
0500000US37189,37189,"Watauga County, North Carolina",52240,*****,50430,*****,1810,*****
0500000US37191,37191,"Wayne County, North Carolina",124355,*****,110993,*****,13362,*****
0500000US37193,37193,"Wilkes County, North Carolina",68946,*****,64969,*****,3977,*****
0500000US37195,37195,"Wilson County, North Carolina",81581,*****,73478,*****,8103,*****
0500000US37197,37197,"Yadkin County, North Carolina",37971,*****,33992,*****,3979,*****
0500000US37199,37199,"Yancey County, North Carolina",17604,*****,16774,*****,830,*****
0500000US38001,38001,"Adams County, North Dakota",2341,*****,2315,19,26,19
0500000US38003,38003,"Barnes County, North Dakota",11097,*****,10923,*****,174,*****
0500000US38005,38005,"Benson County, North Dakota",6794,*****,6643,*****,151,*****
0500000US38007,38007,"Billings County, North Dakota",969,112,927,109,42,50
0500000US38009,38009,"Bottineau County, North Dakota",6634,*****,6515,*****,119,*****
0500000US38011,38011,"Bowman County, North Dakota",3221,*****,3079,*****,142,*****
0500000US38013,38013,"Burke County, North Dakota",2208,*****,2091,10,117,10
0500000US38015,38015,"Burleigh County, North Dakota",88223,*****,86681,*****,1542,*****
0500000US38017,38017,"Cass County, North Dakota",162500,*****,158695,*****,3805,*****
0500000US38019,38019,"Cavalier County, North Dakota",3890,*****,3890,9,0,9
0500000US38021,38021,"Dickey County, North Dakota",5195,*****,5044,*****,151,*****
0500000US38023,38023,"Divide County, North Dakota",2314,*****,2310,10,4,10
0500000US38025,38025,"Dunn County, North Dakota",4195,*****,4079,59,116,59
0500000US38027,38027,"Eddy County, North Dakota",2370,*****,2291,23,79,23
0500000US38029,38029,"Emmons County, North Dakota",3463,*****,3459,8,4,8
0500000US38031,38031,"Foster County, North Dakota",3366,*****,3327,*****,39,*****
0500000US38033,38033,"Golden Valley County, North Dakota",1822,122,1786,116,36,38
0500000US38035,38035,"Grand Forks County, North Dakota",68979,*****,66455,*****,2524,*****
0500000US38037,38037,"Grant County, North Dakota",2362,*****,2342,15,20,15
0500000US38039,38039,"Griggs County, North Dakota",2329,*****,2320,8,9,8
0500000US38041,38041,"Hettinger County, North Dakota",2621,*****,2572,23,49,23
0500000US38043,38043,"Kidder County, North Dakota",2430,*****,2308,8,122,8
0500000US38045,38045,"LaMoure County, North Dakota",4113,*****,4080,15,33,15
0500000US38047,38047,"Logan County, North Dakota",1945,*****,1917,15,28,15
0500000US38049,38049,"McHenry County, North Dakota",5817,*****,5677,*****,140,*****
0500000US38051,38051,"McIntosh County, North Dakota",2759,*****,2734,21,25,21
0500000US38053,38053,"McKenzie County, North Dakota",9615,*****,9347,102,268,102
0500000US38055,38055,"McLean County, North Dakota",9451,*****,9245,*****,206,*****
0500000US38057,38057,"Mercer County, North Dakota",8633,*****,8441,*****,192,*****
0500000US38059,38059,"Morton County, North Dakota",28985,*****,28320,*****,665,*****
0500000US38061,38061,"Mountrail County, North Dakota",9253,*****,8719,*****,534,*****
0500000US38063,38063,"Nelson County, North Dakota",3048,*****,2989,*****,59,*****
0500000US38065,38065,"Oliver County, North Dakota",1819,86,1766,85,53,6
0500000US38067,38067,"Pembina County, North Dakota",7206,*****,6976,*****,230,*****
0500000US38069,38069,"Pierce County, North Dakota",4395,*****,4348,26,47,26
0500000US38071,38071,"Ramsey County, North Dakota",11566,*****,11307,*****,259,*****
0500000US38073,38073,"Ransom County, North Dakota",5453,*****,5366,*****,87,*****
0500000US38075,38075,"Renville County, North Dakota",2562,*****,2499,60,63,60
0500000US38077,38077,"Richland County, North Dakota",16317,*****,15917,*****,400,*****
0500000US38079,38079,"Rolette County, North Dakota",14498,*****,14432,43,66,43
0500000US38081,38081,"Sargent County, North Dakota",3874,*****,3772,*****,102,*****
0500000US38083,38083,"Sheridan County, North Dakota",1337,86,1333,86,4,6
0500000US38085,38085,"Sioux County, North Dakota",4380,*****,4224,*****,156,*****
0500000US38087,38087,"Slope County, North Dakota",673,75,671,74,2,4
0500000US38089,38089,"Stark County, North Dakota",28628,*****,27382,*****,1246,*****
0500000US38091,38091,"Steele County, North Dakota",1979,*****,1947,9,32,9
0500000US38093,38093,"Stutsman County, North Dakota",21076,*****,20652,*****,424,*****
0500000US38095,38095,"Towner County, North Dakota",2294,*****,2258,27,36,27
0500000US38097,38097,"Traill County, North Dakota",8077,*****,7832,*****,245,*****
0500000US38099,38099,"Walsh County, North Dakota",11005,*****,9835,*****,1170,*****
0500000US38101,38101,"Ward County, North Dakota",67736,*****,64585,*****,3151,*****
0500000US38103,38103,"Wells County, North Dakota",4204,*****,4175,23,29,23
0500000US38105,38105,"Williams County, North Dakota",29619,*****,28273,*****,1346,*****
0500000US39001,39001,"Adams County, Ohio",28229,*****,27982,*****,247,*****
0500000US39003,39003,"Allen County, Ohio",105196,*****,102383,*****,2813,*****
0500000US39005,39005,"Ashland County, Ohio",53189,*****,52582,*****,607,*****
0500000US39007,39007,"Ashtabula County, Ohio",99777,*****,96022,*****,3755,*****
0500000US39009,39009,"Athens County, Ohio",64974,*****,63794,*****,1180,*****
0500000US39011,39011,"Auglaize County, Ohio",45873,*****,45241,*****,632,*****
0500000US39013,39013,"Belmont County, Ohio",69560,*****,68984,*****,576,*****
0500000US39015,39015,"Brown County, Ohio",44247,*****,43899,*****,348,*****
0500000US39017,39017,"Butler County, Ohio",372538,*****,356556,*****,15982,*****
0500000US39019,39019,"Carroll County, Ohio",28361,*****,28044,*****,317,*****
0500000US39021,39021,"Champaign County, Ohio",39393,*****,38823,*****,570,*****
0500000US39023,39023,"Clark County, Ohio",136827,*****,132714,*****,4113,*****
0500000US39025,39025,"Clermont County, Ohio",200285,*****,196914,*****,3371,*****
0500000US39027,39027,"Clinton County, Ohio",41892,*****,41220,*****,672,*****
0500000US39029,39029,"Columbiana County, Ohio",105987,*****,104460,*****,1527,*****
0500000US39031,39031,"Coshocton County, Ohio",36724,*****,36394,*****,330,*****
0500000US39033,39033,"Crawford County, Ohio",42725,*****,42131,*****,594,*****
0500000US39035,39035,"Cuyahoga County, Ohio",1263189,*****,1196773,*****,66416,*****
0500000US39037,39037,"Darke County, Ohio",52356,*****,51628,*****,728,*****
0500000US39039,39039,"Defiance County, Ohio",38669,*****,35012,*****,3657,*****
0500000US39041,39041,"Delaware County, Ohio",185433,*****,181108,*****,4325,*****
0500000US39043,39043,"Erie County, Ohio",76141,*****,73197,*****,2944,*****
0500000US39045,39045,"Fairfield County, Ohio",149112,*****,146176,*****,2936,*****
0500000US39047,39047,"Fayette County, Ohio",28769,*****,28243,*****,526,*****
0500000US39049,39049,"Franklin County, Ohio",1215761,*****,1154818,*****,60943,*****
0500000US39051,39051,"Fulton County, Ohio",42485,*****,39011,*****,3474,*****
0500000US39053,39053,"Gallia County, Ohio",30565,*****,30202,*****,363,*****
0500000US39055,39055,"Geauga County, Ohio",93874,*****,92681,*****,1193,*****
0500000US39057,39057,"Greene County, Ohio",164192,*****,159960,*****,4232,*****
0500000US39059,39059,"Guernsey County, Ohio",39626,*****,39233,*****,393,*****
0500000US39061,39061,"Hamilton County, Ohio",804194,*****,781581,*****,22613,*****
0500000US39063,39063,"Hancock County, Ohio",75428,*****,71700,*****,3728,*****
0500000US39065,39065,"Hardin County, Ohio",31736,*****,31263,*****,473,*****
0500000US39067,39067,"Harrison County, Ohio",15633,*****,15506,*****,127,*****
0500000US39069,39069,"Henry County, Ohio",28015,*****,26015,*****,2000,*****
0500000US39071,39071,"Highland County, Ohio",43170,*****,42818,*****,352,*****
0500000US39073,39073,"Hocking County, Ohio",28914,*****,28670,*****,244,*****
0500000US39075,39075,"Holmes County, Ohio",43436,*****,43038,*****,398,*****
0500000US39077,39077,"Huron County, Ohio",58937,*****,55399,*****,3538,*****
0500000US39079,39079,"Jackson County, Ohio",32854,*****,32548,*****,306,*****
0500000US39081,39081,"Jefferson County, Ohio",68053,*****,67194,*****,859,*****
0500000US39083,39083,"Knox County, Ohio",61004,*****,60160,*****,844,*****
0500000US39085,39085,"Lake County, Ohio",229437,*****,220632,*****,8805,*****
0500000US39087,39087,"Lawrence County, Ohio",61827,*****,61311,*****,516,*****
0500000US39089,39089,"Licking County, Ohio",168693,*****,165943,*****,2750,*****
0500000US39091,39091,"Logan County, Ohio",45484,*****,44872,*****,612,*****
0500000US39093,39093,"Lorain County, Ohio",303152,*****,275741,*****,27411,*****
0500000US39095,39095,"Lucas County, Ohio",436261,*****,407703,*****,28558,*****
0500000US39097,39097,"Madison County, Ohio",43456,*****,42755,*****,701,*****
0500000US39099,39099,"Mahoning County, Ohio",234550,*****,222418,*****,12132,*****
0500000US39101,39101,"Marion County, Ohio",65943,*****,64368,*****,1575,*****
0500000US39103,39103,"Medina County, Ohio",174831,*****,171633,*****,3198,*****
0500000US39105,39105,"Meigs County, Ohio",23473,*****,23352,*****,121,*****
0500000US39107,39107,"Mercer County, Ohio",40863,*****,40181,*****,682,*****
0500000US39109,39109,"Miami County, Ohio",103517,*****,101992,*****,1525,*****
0500000US39111,39111,"Monroe County, Ohio",14547,*****,14480,*****,67,*****
0500000US39113,39113,"Montgomery County, Ohio",533763,*****,520297,*****,13466,*****
